Rank,Address,Balance
54,"bc1q968e7dl5cq938tz87uwqyyd4and4mjhgyelfyqwallet: OKEx 30d:+2600 BTCBalance:16,164 BTC ($973,722,058) Ins:5 Outs:0","16,164 BTC ($973,722,058)"
55,"1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCGBalance:15,746 BTC ($948,518,876) Ins:76 Outs:1","15,746 BTC ($948,518,876)"
56,"1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8 7d:+8.79 BTC / 30d:+8.79 BTCBalance:14,441 BTC ($869,911,274) Ins:104 Outs:6","14,441 BTC ($869,911,274)"
57,"39gUvGynQ7Re3i15G3J2gp9DEB9LnLFPMN 7d:-850.01 BTC / 30d:-340 BTCBalance:14,162 BTC ($853,137,108) Ins:304 Outs:270","14,162 BTC ($853,137,108)"
58,"bc1q6qphr80zug3v37xf503a7atzfn3au2fz0dy9ek 7d:+14001 BTC / 30d:+14001 BTCBalance:14,001 BTC ($843,449,707) Ins:783 Outs:774","14,001 BTC ($843,449,707)"
59,"1BZaYtmXka1y3Byi2yvXCDG92Tjz7ecwYjBalance:14,000 BTC ($843,365,726) Ins:61 Outs:0","14,000 BTC ($843,365,726)"
60,"bc1qk7fy6qumtdkjy765ujxqxe0my55ake0zefa2dmt6sjx2sr098d8qf2..6ufn 7d:+30 BTC / 30d:-514.79 BTCBalance:13,712 BTC ($826,036,328) Ins:144 Outs:37","13,712 BTC ($826,036,328)"
61,"bc1q4vxn43l44h30nkluqfxd9eckf45vr2awz38lwawallet: UK-Gov-ConfiscatedBalance:13,003 BTC ($783,307,322) Ins:19 Outs:0","13,003 BTC ($783,307,322)"
62,"1932eKraQ3Ad9MeNBHb14WFQbNrLaKeEpTwallet: Deribit-coldwalletBalance:12,900 BTC ($777,087,937) Ins:42 Outs:3","12,900 BTC ($777,087,937)"
63,"1CiAnTJn6eHTU89PeihdMhT7KcQZxVZ4fyBalance:12,858 BTC ($774,569,410) Ins:19 Outs:0","12,858 BTC ($774,569,410)"
64,"bc1qkmk4v2xn29yge68fq6zh7gvfdqrvpq3v3p3y0swallet: Bitfinex-Hack-RecoveryBalance:12,267 BTC ($738,970,437) Ins:3 Outs:0","12,267 BTC ($738,970,437)"
65,"1PJiGp2yDLvUgqeBsuZVCBADArNsk6XEiwwallet: Binance-coldwallet 7d:-74 BTC / 30d:-828 BTCBalance:12,172 BTC ($733,246,630) Ins:50 Outs:21","12,172 BTC ($733,246,630)"
66,"bc1qtrxc0use4hlm7fl0j6t37z7qlwl5eppj8lywz6wallet: Kraken-coldwallet 7d:+12.26 BTC / 30d:+12.26 BTCBalance:12,165 BTC ($732,844,423) Ins:969 Outs:148","12,165 BTC ($732,844,423)"
67,"1PuQBjpPfAuANa3KM4HBdfF98BC7wnWhTb 30d:+12000 BTCBalance:12,000 BTC ($722,893,783) Ins:1 Outs:0","12,000 BTC ($722,893,783)"
68,"bc1q5vwscmf85w2vlq0qvr33dgpvu5rlrd42cqw6qn 7d:-74.52 BTC / 30d:-1604 BTCBalance:11,126 BTC ($670,215,225) Ins:297 Outs:296","11,126 BTC ($670,215,225)"
69,"39EJqV1utdhgGWc4L89MwFhYppuGDmsuAf 30d:+10915 BTCBalance:10,915 BTC ($657,518,543) Ins:1 Outs:0","10,915 BTC ($657,518,543)"
70,"3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3wallet: OKEx 7d:+84.85 BTC / 30d:-56.56 BTCBalance:10,860 BTC ($654,230,878) Ins:140 Outs:61","10,860 BTC ($654,230,878)"
71,"1F34duy2eeMz5mSrvFepVzy7Y1rBsnAyWCBalance:10,771 BTC ($648,821,446) Ins:104 Outs:0","10,771 BTC ($648,821,446)"
72,"bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5hwallet: Binance-coldwalletBalance:10,650 BTC ($641,560,322) Ins:3 Outs:1","10,650 BTC ($641,560,322)"
73,"3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnEwallet: OKEx 7d:+4.11 BTC / 30d:-2819 BTCBalance:10,634 BTC ($640,572,216) Ins:1070 Outs:1019","10,634 BTC ($640,572,216)"
74,"bc1qxlth5har0qasqvattsjvgp80st2x402u5shuudBalance:10,500 BTC ($632,524,574) Ins:3 Outs:0","10,500 BTC ($632,524,574)"
75,"3Jyi6RfokawNhkjWHtTnsFRd3o6mAjiK1yBalance:10,475 BTC ($630,989,188) Ins:2 Outs:0","10,475 BTC ($630,989,188)"
76,"1Q8QR5k32hexiMQnRgkJ6fmmjn5fMWhdv9wallet: Binance-PoolBalance:10,217 BTC ($615,459,371) Ins:1599 Outs:0","10,217 BTC ($615,459,371)"
77,"3G98jSULfhrES1J9HKfZdDjXx1sTNvHkhN 7d:+2162 BTC / 30d:+3484 BTCBalance:10,043 BTC ($604,991,398) Ins:89 Outs:45","10,043 BTC ($604,991,398)"
78,"1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccrBalance:10,009 BTC ($602,962,062) Ins:82 Outs:0","10,009 BTC ($602,962,062)"
79,"bc1qsxdxm0exqdsmnl9ejrz250xqxrxpxkgf5nhhtqBalance:10,002 BTC ($602,508,904) Ins:9 Outs:0","10,002 BTC ($602,508,904)"
80,"1BAFWQhH9pNkz3mZDQ1tWrtKkSHVCkc3fVBalance:10,000 BTC ($602,408,761) Ins:50 Outs:0","10,000 BTC ($602,408,761)"
81,"14YK4mzJGo5NKkNnmVJeuEAQftLt795GecBalance:10,000 BTC ($602,406,184) Ins:62 Outs:0","10,000 BTC ($602,406,184)"
82,"1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXTBalance:10,000 BTC ($602,405,558) Ins:46 Outs:0","10,000 BTC ($602,405,558)"
83,"1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYmBalance:10,000 BTC ($602,405,053) Ins:71 Outs:0","10,000 BTC ($602,405,053)"
84,"1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrtBalance:10,000 BTC ($602,404,810) Ins:56 Outs:0","10,000 BTC ($602,404,810)"
85,"12tLs9c9RsALt4ockxa1hB4iTCTSmxj2meBalance:10,000 BTC ($602,404,722) Ins:55 Outs:0","10,000 BTC ($602,404,722)"
86,"1ucXXZQSEf4zny2HRwAQKtVpkLPTUKRttBalance:10,000 BTC ($602,404,680) Ins:47 Outs:0","10,000 BTC ($602,404,680)"
87,"1CPaziTqeEixPoSFtJxu74uDGbpEAotZomBalance:10,000 BTC ($602,404,660) Ins:44 Outs:0","10,000 BTC ($602,404,660)"
88,"1DzsfLRDfbmQM99xm59au2SrTY3YmciBSBBalance:10,000 BTC ($602,404,579) Ins:12 Outs:1","10,000 BTC ($602,404,579)"
89,"1GUfWdZQoo2pQ4BKHsiegxuZPnheY5ueTmBalance:10,000 BTC ($602,404,549) Ins:11 Outs:1","10,000 BTC ($602,404,549)"
90,"12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCtBalance:10,000 BTC ($602,404,495) Ins:12 Outs:1","10,000 BTC ($602,404,495)"
91,"17uULjz9moeLyjXHoKNwDRgKzf8ahY3JiaBalance:10,000 BTC ($602,404,491) Ins:11 Outs:1","10,000 BTC ($602,404,491)"
92,"18qNs1yBGGKR8RyErnEF5kegbNUgPfixhSBalance:10,000 BTC ($602,404,462) Ins:10 Outs:1","10,000 BTC ($602,404,462)"
93,"1MewpRkpcbFdqamPPYc1bXa9AJ189SuccyBalance:10,000 BTC ($602,404,385) Ins:8 Outs:1","10,000 BTC ($602,404,385)"
94,"1MtUMTqtdrpT6Rar5fgWoyrzAevatssej5Balance:10,000 BTC ($602,404,384) Ins:9 Outs:1","10,000 BTC ($602,404,384)"
95,"1NhJGUJu8rrTwPS4vopsdTqqcK4nAwdLwJBalance:10,000 BTC ($602,404,383) Ins:8 Outs:1","10,000 BTC ($602,404,383)"
96,"1DP3VYwN6ozHXDDaETbvNFLd86CAXfaewiBalance:10,000 BTC ($602,404,382) Ins:7 Outs:1","10,000 BTC ($602,404,382)"
97,"1H2MXWiSniAgg7ykdXEzPHL6oTH1ic4kPBalance:10,000 BTC ($602,404,225) Ins:9 Outs:1","10,000 BTC ($602,404,225)"
98,"1LnoZawVFFQihU8d8ntxLMpYheZUfyeVAKwallet: OKXBalance:10,000 BTC ($602,404,099) Ins:46 Outs:0","10,000 BTC ($602,404,099)"
99,"1JQULE6yHr9UaitLr4wahTwJN7DaMX7W1Zwallet: OKXBalance:10,000 BTC ($602,404,049) Ins:27 Outs:0","10,000 BTC ($602,404,049)"
100,"1DcT5Wij5tfb3oVViF8mA8p4WrG98ahZPTwallet: OKXBalance:10,000 BTC ($602,404,046) Ins:29 Outs:0","10,000 BTC ($602,404,046)"
